txn_id,ts,customer_id,merchant_id,device_id,pm_id,amount,status,is_abuse,scenario_id,split,time_since_last_txn,burst_score,amount_ratio_vs_customer,txn_count_5m,txn_count_1h,unique_merchants_1h,new_device_24h,merchant_velocity_1h,customer_degree_24h,shared_device_customers_24h,shared_pm_customers_24h,two_hop_customer_count_24h,local_cluster_density_24h
T7965,2026-01-11 08:41:46,C204,M2,D637,P2339,189.86945472145769,success,0,background,train,4898.0,0.11768872777619341,7.3943439135140245,0,0,0,1,0,3,1,1,12,0.09579100145137881
T7966,2026-01-11 08:43:36,C231,M82,D983,P869,3.870840997751981,success,0,background,train,69625.0,0.08967879805954058,0.15425179564367011,0,0,0,1,0,3,4,0,15,0.07378472222222222
T7967,2026-01-11 08:44:48,C960,M33,D199,P870,46.99169180763878,success,0,background,train,101816.0,0.08672318219771487,1.4838153821981956,0,0,0,1,0,0,2,0,12,0.09014423076923077
T7968,2026-01-11 08:47:05,C397,M42,D320,P377,32.4030282002224,success,0,background,train,46100.0,0.09312190775978128,0.3830398589264046,0,0,0,1,0,3,1,0,11,0.10030864197530864
T7969,2026-01-11 08:49:00,C1463,M10,D238,P1759,10.567023571189678,success,0,background,train,770480.0,0.07377475855546882,0.6678519938014097,0,0,0,1,1,0,0,0,9,0.12352941176470589
T7970,2026-01-11 08:50:07,C984,M92,D623,P1207,163.44051010587356,success,0,background,train,25694.0,0.09848247743138754,3.0771603173150845,0,0,0,1,0,3,1,1,15,0.07589285714285714
T7971,2026-01-11 08:50:38,C923,M24,D226,P704,1.5872841023330029,success,0,background,train,113145.0,0.08593691286990894,0.09972671170160857,0,0,0,1,0,0,1,0,10,0.10454545454545454
T7972,2026-01-11 08:51:14,C1064,M74,D971,P1021,62.57556335704383,success,0,background,train,773249.0,0.07375523846179505,0.4225667296746942,0,0,0,1,1,0,0,0,11,0.10526315789473684
T7973,2026-01-11 08:53:50,C667,M14,D137,P1841,7.300937149081642,success,0,background,train,132341.0,0.08479497026651431,0.18340907957425404,0,0,0,1,0,0,2,0,8,0.14285714285714285
T7974,2026-01-11 08:54:26,C1289,M21,D151,P2071,17.94889155922242,success,0,background,train,166790.0,0.0831635216959282,0.5674940178920003,0,0,0,1,0,0,0,2,6,0.17142857142857143
T7975,2026-01-11 08:58:42,C1776,M53,D939,P708,28.30682955228167,success,0,background,train,76780.0,0.08889896002159897,0.9109106798293396,0,0,0,1,0,3,3,1,22,0.05319693094629156
T7976,2026-01-11 08:59:10,C1971,M91,D419,P2055,19.150632477502533,success,0,background,train,93684.0,0.08735376073251706,0.6726763940076298,0,0,0,1,0,0,0,0,4,0.21666666666666667
T7977,2026-01-11 09:06:38,C1786,M44,D188,P852,70.91855767374322,success,0,background,train,90386.0,0.08762808206871944,1.8435214958617099,0,0,0,1,0,0,0,0,4,0.23333333333333334
T7978,2026-01-11 09:07:26,C1793,M27,D782,P2483,19.18579213642697,success,0,background,train,66613.0,0.09003586532997823,0.5798885586501576,0,0,0,1,1,6,2,0,20,0.05782312925170068
T7979,2026-01-11 09:11:21,C1320,M42,D361,P1843,50.15561742017317,success,0,background,train,40128.0,0.09434069542639484,1.0431579237292552,0,0,0,1,1,6,1,0,13,0.08831168831168831
T7980,2026-01-11 09:14:39,C1158,M56,D769,P879,74.66367370616877,failed,0,background,train,71730.0,0.0894399004402655,1.4726182452719618,0,0,0,1,0,3,0,4,22,0.05434782608695652
T7981,2026-01-11 09:18:35,C10,M84,D357,P656,17.803743715388666,success,0,background,train,284593.0,0.07962529992630368,3.593962669517133,0,0,0,1,0,0,1,0,9,0.11129032258064517
T7982,2026-01-11 09:18:55,C1259,M8,D462,P2443,289.2249698971075,success,0,background,train,94905.0,0.08725506499155433,12.136811790451041,0,0,0,1,0,0,1,1,12,0.09230769230769231
T7983,2026-01-11 09:19:02,C97,M84,D428,P1662,25.670050762925023,success,0,background,train,6740.0,0.11342868736467382,1.0007902564888853,0,0,0,1,1,3,1,0,11,0.09375
T7984,2026-01-11 09:21:20,C1911,M72,D105,P870,9.653248252621031,success,0,background,train,79589.0,0.08861590228405487,0.17669576730612815,0,0,0,1,0,3,0,1,9,0.12
T7985,2026-01-11 09:24:20,C1702,M35,D204,P2273,77.71031997242174,success,0,background,train,222412.0,0.08121962119298545,4.952080033610983,0,0,0,1,0,0,0,1,5,0.1956521739130435
T7986,2026-01-11 09:24:57,C391,M72,D75,P526,20.74286015403469,success,0,background,train,62262.0,0.09058677748374845,0.5367619328226284,0,0,0,1,1,3,1,0,14,0.08115942028985507
T7987,2026-01-11 09:25:52,C1880,M38,D752,P1218,48.08956713839852,success,0,background,train,62731.0,0.09052523999322734,0.4262641830112284,0,0,0,1,0,3,4,1,14,0.08104575163398693
T7988,2026-01-11 09:26:02,C1551,M74,D112,P222,103.54325314136128,success,0,background,train,159650.0,0.08346721665838747,2.0602391407292617,0,0,0,1,2,0,0,0,12,0.0997920997920998
T7989,2026-01-11 09:26:20,C302,M94,D260,P2336,45.463227723819344,success,0,background,train,152876.0,0.08377036685085401,0.9739215851289732,0,0,0,1,0,0,0,0,6,0.18045112781954886
T7990,2026-01-11 09:29:27,C302,M31,D218,P1957,67.03980506958708,success,0,background,train,187.0,0.19077608994233797,1.455112329696562,1,1,1,1,0,3,1,0,16,0.07161125319693094
T7991,2026-01-11 09:32:22,C392,M63,D853,P1665,15.224845784528744,failed,0,background,train,14253.0,0.1045493280833396,0.3429337040582904,0,0,0,1,0,6,3,1,30,0.039527487505679235
T7992,2026-01-11 09:33:07,C746,M9,D336,P1445,179.23292944841418,success,0,background,train,66688.0,0.09002674455052093,4.559536789143919,0,0,0,1,0,3,0,0,10,0.10795454545454546
T7993,2026-01-11 09:33:21,C984,M31,D202,P1365,16.776691997430202,success,0,background,train,2594.0,0.12719851377450594,0.31473923992146746,0,1,1,1,1,6,2,1,24,0.04913385826771653
T7994,2026-01-11 09:33:47,C1078,M89,D805,P989,37.68070928039655,success,0,background,train,542659.0,0.07573324877755529,2.3552331289610637,0,0,0,1,0,0,2,0,8,0.13333333333333333
T7995,2026-01-11 09:33:58,C729,M70,D144,P904,612.2260809809318,success,0,background,train,122005.0,0.08538372604071892,15.647164043447429,0,0,0,1,0,0,1,0,5,0.19047619047619047
T7996,2026-01-11 09:37:11,C204,M0,D519,P287,48.3118261936876,success,0,background,train,3325.0,0.12330720362741857,1.6983892596224366,0,1,1,1,0,6,1,1,17,0.06962025316455696
T7997,2026-01-11 09:41:49,C404,M72,D87,P2033,21.996922018402973,success,0,background,train,224398.0,0.0811610217088723,0.5466624126668042,0,0,0,1,2,0,2,0,8,0.13131313131313133
T7998,2026-01-11 09:44:50,C101,M34,D150,P327,29.01099975565128,failed,0,background,train,71337.0,0.08948386959218614,0.9429204551593384,0,0,0,1,0,6,3,0,17,0.06666666666666667
T7999,2026-01-11 09:45:13,C269,M84,D597,P2470,27.42137321433684,success,0,background,train,54488.0,0.09169455919386305,0.2660143249321206,0,0,0,1,2,3,2,1,18,0.061318344404701075
T8000,2026-01-11 09:48:08,C1250,M44,D545,P1946,100.93628581582018,failed,0,background,train,11978.0,0.10648500187150368,3.741600025268748,0,0,0,1,1,9,1,1,25,0.04741379310344827
T8001,2026-01-11 09:48:48,C39,M49,D398,P1961,37.89461144997417,success,0,background,train,11488.0,0.10696065306053074,1.2102944503860873,0,0,0,1,0,15,4,1,46,0.027895981087470448
T8002,2026-01-11 09:50:31,C459,M29,D882,P2332,19.64357930469667,success,0,background,train,330310.0,0.07869187077701459,0.28886365111798024,0,0,0,1,0,0,0,1,5,0.1875
T8003,2026-01-11 09:52:28,C853,M43,D637,P1933,7.994255612782378,success,0,background,train,176518.0,0.08277330663763449,0.20223746039675777,0,0,0,1,0,0,2,0,11,0.09543010752688172
T8004,2026-01-11 09:53:32,C517,M13,D475,P392,29.4911975530754,success,0,background,train,59436.0,0.09096955232145684,0.7228662028388934,0,0,0,1,0,3,1,1,20,0.05662805662805663
T8005,2026-01-11 09:54:27,C1185,M15,D460,P1494,44.91843255314435,success,0,background,train,83214.0,0.08826752539905418,1.353258354517036,0,0,0,1,0,3,0,0,9,0.12
T8006,2026-01-11 09:55:17,C929,M39,D491,P1475,21.653060904516398,success,0,background,train,57703.0,0.09121508348386735,0.801331905152432,0,0,0,1,0,3,1,0,19,0.06397058823529411
T8007,2026-01-11 09:57:32,C672,M61,D156,P738,9.893948642936566,success,0,background,train,46266.0,0.09309075001600306,0.36338004105565685,0,0,0,1,0,9,1,1,30,0.04001940334707737
T8008,2026-01-11 09:58:00,C1243,M48,D305,P695,45.78066428404943,success,0,background,train,29996.0,0.09700369184408149,0.8795869150932373,0,0,0,1,0,6,4,0,29,0.04126984126984127
T8009,2026-01-11 10:02:36,C400,M80,D528,P972,45.156969247612885,success,0,background,train,999999.0,0.07238240841133117,1.0,0,0,0,1,0,0,0,1,16,0.07282913165266107
T8010,2026-01-11 10:03:07,C291,M51,D277,P934,48.10362023996499,success,0,background,train,394063.0,0.07761401389436828,0.47544782206018393,0,0,0,1,0,0,0,0,9,0.12307692307692308
T8011,2026-01-11 10:03:11,C379,M26,D443,P1435,9.0684707543885,success,0,background,train,299525.0,0.07930239370087631,0.6055662604564148,0,0,0,1,0,0,1,0,7,0.15234375
T8012,2026-01-11 10:03:18,C688,M84,D889,P1462,28.8986488507928,success,0,background,train,278253.0,0.07976839572758541,0.9124804900051721,0,0,0,1,3,0,1,0,12,0.08851422550052687
T8013,2026-01-11 10:04:19,C782,M63,D831,P1609,24.78443774676465,success,0,background,train,253540.0,0.08036463189449217,0.7655446940932934,0,0,0,1,1,0,1,1,14,0.07608695652173914
T8014,2026-01-11 10:05:22,C1652,M53,D663,P553,23.49973659438669,success,0,background,train,81765.0,0.08840459657844711,0.37257191345093227,0,0,0,1,0,6,0,0,19,0.061046511627906974
T8015,2026-01-11 10:09:56,C1726,M66,D203,P1036,35.64221571741619,success,0,background,train,36016.0,0.09531276514205178,0.8895776068103342,0,0,0,1,0,3,2,0,21,0.05506993006993007
T8016,2026-01-11 10:09:58,C557,M67,D706,P1622,124.34810731887964,success,0,background,train,106504.0,0.086385949300338,3.085252377007414,0,0,0,1,0,0,0,0,3,0.28846153846153844
T8017,2026-01-11 10:12:47,C1524,M19,D148,P1867,149.08277828792797,success,0,background,train,76793.0,0.08889762208974429,5.592098492941678,0,0,0,1,0,3,0,2,15,0.07738095238095238
T8018,2026-01-11 10:14:58,C1588,M84,D959,P1260,23.38334058235706,success,0,background,train,288615.0,0.07953642463008295,0.5797933843927762,0,0,0,1,4,0,0,2,14,0.07894736842105263
T8019,2026-01-11 10:18:55,C806,M85,D578,P1722,119.98095450895416,success,0,background,train,217976.0,0.08135273709203054,4.53923889913983,0,0,0,1,0,0,3,0,8,0.12386156648451731
T8020,2026-01-11 10:19:36,C1605,M89,D544,P1299,10.604917418195528,success,0,background,train,69544.0,0.08968816041163558,0.15896660958063827,0,0,0,1,1,6,2,0,20,0.059674502712477394
T8021,2026-01-11 10:19:52,C437,M73,D196,P1044,13.652372946312411,success,0,background,train,109735.0,0.08616350377264177,0.25695009239613714,0,0,0,1,0,0,0,1,7,0.13953488372093023
T8022,2026-01-11 10:20:55,C503,M73,D866,P1891,12.619763205649976,success,0,background,train,373648.0,0.07793579375522329,0.38042270327583044,0,0,0,1,1,0,0,1,8,0.1259259259259259
T8023,2026-01-11 10:21:00,C688,M76,D375,P1096,45.49754259667719,success,0,background,train,1062.0,0.143476331982022,1.5023353985366061,0,1,1,1,0,3,1,0,19,0.06
T8024,2026-01-11 10:21:20,C404,M46,D205,P1778,109.73195331336127,success,0,background,train,2371.0,0.12866849551844992,3.5263450318048477,0,1,1,1,0,3,2,0,17,0.06862745098039216
T8025,2026-01-11 10:26:53,C257,M64,D608,P2241,24.40924955188972,success,0,background,train,226560.0,0.08109791053833361,0.5018733274693924,0,0,0,1,0,0,0,0,7,0.1527777777777778
T8026,2026-01-11 10:27:20,C1141,M85,D951,P2114,55.50843595168836,success,0,background,train,485029.0,0.07638270987804936,1.7690739981966546,0,0,0,1,1,0,1,0,7,0.14583333333333334
T8027,2026-01-11 10:28:50,C1706,M65,D538,P454,21.68544858462685,success,0,background,train,32769.0,0.09617882252761399,0.31859670814359864,0,0,0,1,0,9,3,1,22,0.0536231884057971
T8028,2026-01-11 10:30:22,C755,M56,D765,P191,15.918847840641376,success,0,background,train,119700.0,0.0855230030120792,0.32727483908379723,0,0,0,1,0,0,1,0,7,0.15234375
T8029,2026-01-11 10:30:26,C721,M24,D604,P2212,4.7875767478317535,success,0,background,train,93823.0,0.08734244910494339,0.13977995118469166,0,0,0,1,0,0,0,1,11,0.09905660377358491
T8030,2026-01-11 10:34:06,C1776,M16,D250,P973,10.002066028701554,success,0,background,train,5724.0,0.1155698941186188,0.3243492599087914,0,0,0,1,0,6,3,1,23,0.05196629213483146
T8031,2026-01-11 10:35:39,C1235,M72,D59,P2127,48.728327208386766,success,0,background,train,293522.0,0.07942991758678651,1.6021410029446754,0,0,0,1,1,0,1,0,8,0.12878787878787878
T8032,2026-01-11 10:36:16,C1251,M66,D380,P1027,8.1660207095313,success,0,background,train,16047.0,0.10326949335079486,0.39653915893512093,0,0,0,1,1,3,2,1,17,0.0684931506849315
T8033,2026-01-11 10:41:00,C81,M17,D378,P405,117.44768167592802,success,0,background,train,49326.0,0.09253906431228962,3.2532936168180178,0,0,0,1,0,3,1,1,16,0.07154213036565978
T8034,2026-01-11 10:41:07,C1220,M71,D919,P898,6.361324486060041,success,0,background,train,23620.0,0.0993055191639056,0.1599068333280313,0,0,0,1,0,6,1,0,22,0.05514316012725345
T8035,2026-01-11 10:44:30,C1947,M15,D473,P1680,116.06341775139065,success,0,background,train,32519.0,0.0962497135200393,5.955627378187837,0,0,0,1,1,3,0,0,12,0.09319526627218935
T8036,2026-01-11 10:45:15,C1128,M61,D644,P1272,4.733117405218748,success,0,background,train,95232.0,0.0872288859721404,0.21373572035022026,0,0,0,1,1,0,0,1,10,0.1067193675889328
T8037,2026-01-11 10:45:30,C1352,M4,D933,P2305,105.20600989965186,success,0,background,train,166715.0,0.08316663245013214,2.1350186704098864,0,0,0,1,0,0,0,0,5,0.1935483870967742
T8038,2026-01-11 10:45:49,C1733,M55,D626,P24,36.72776918828374,success,0,background,train,493149.0,0.07628596765667658,1.2047221629010074,0,0,0,1,0,0,0,1,3,0.26785714285714285
T8039,2026-01-11 10:46:07,C1843,M20,D856,P1428,3.766108559724761,success,0,background,train,9109.0,0.10968234316283518,0.026768504401914906,0,0,0,1,0,3,2,1,14,0.08148148148148149
T8040,2026-01-11 10:46:30,C131,M65,D46,P2162,25.54953908651639,failed,0,background,train,555356.0,0.0756008287230918,0.3838015927795778,0,0,0,1,1,0,0,0,8,0.13157894736842105
T8041,2026-01-11 10:53:50,C1767,M6,D821,P2243,1.5678351805496469,success,0,background,train,491205.0,0.07630896056686888,0.016380571851841424,0,0,0,1,0,0,1,0,8,0.13008130081300814
T8042,2026-01-11 10:58:39,C1208,M61,D679,P1331,4.185641093332732,success,0,background,train,35914.0,0.09533853522356282,0.08212472040472651,0,0,0,1,1,6,3,3,27,0.04338842975206612
T8043,2026-01-11 11:02:05,C937,M55,D607,P384,71.71963254331689,success,0,background,train,26258.0,0.09827235096258417,0.6595356353230836,0,0,0,1,1,3,1,1,15,0.078125
T8044,2026-01-11 11:06:40,C530,M58,D636,P1352,311.95314525410447,success,0,background,train,11414.0,0.10703462419925794,4.076167649563224,0,0,0,1,0,3,0,0,5,0.1875
T8045,2026-01-11 11:09:05,C1842,M76,D961,P2089,98.42033723869804,success,0,background,train,46682.0,0.09301324696100285,2.719964305857263,0,0,0,1,1,3,1,0,18,0.06729939603106126
T8046,2026-01-11 11:10:45,C1307,M61,D846,P196,8.583290513840916,failed,0,background,train,149370.0,0.08393349194922181,0.33335529146042436,0,0,0,1,2,0,0,1,12,0.09143686502177069
T8047,2026-01-11 11:16:06,C1897,M19,D790,P793,310.0237134350368,success,0,background,train,17615.0,0.10228484266204,9.165611125300652,0,0,0,1,0,3,1,0,16,0.07161125319693094
T8048,2026-01-11 11:19:28,C809,M29,D122,P2295,17.284297353870716,success,0,background,train,14307.0,0.10450801609500103,1.019816384096635,0,0,0,1,0,9,1,2,29,0.04247787610619469
T8049,2026-01-11 11:20:36,C1268,M88,D389,P1815,45.18112123456543,success,0,background,train,179605.0,0.08265469414582512,1.2928646025783272,0,0,0,1,0,0,2,0,10,0.10909090909090909
T8050,2026-01-11 11:20:44,C939,M32,D487,P1668,42.42275537248485,success,0,background,train,526539.0,0.07590660295960071,0.20090563810495893,0,0,0,1,0,0,1,1,7,0.1392857142857143
T8051,2026-01-11 11:22:04,C442,M80,D69,P2295,79.85523996743673,success,0,background,train,472878.0,0.07653102065797121,1.7319943833339384,0,0,0,1,0,0,1,1,18,0.06315789473684211
T8052,2026-01-11 11:25:13,C1186,M54,D793,P1038,102.94124635580133,success,0,background,train,999999.0,0.07238240841133117,1.0,0,0,0,1,0,0,0,0,3,0.28846153846153844
T8053,2026-01-11 11:28:18,C1652,M56,D969,P234,59.71214089426469,success,0,background,train,4976.0,0.11747039050217933,1.617935035297802,0,0,0,1,1,3,1,0,16,0.07010475423045931
T8054,2026-01-11 11:29:44,C1604,M27,D512,P940,15.567975338155398,success,0,background,train,60002.0,0.09089118942951606,0.2838050195185576,0,0,0,1,0,3,1,0,19,0.06265822784810127
T8055,2026-01-11 11:31:31,C748,M25,D806,P1322,2.2539951865133028,success,0,background,train,220594.0,0.08127379935966923,0.16086046453431596,0,0,0,1,0,0,1,0,12,0.09230769230769231
T8056,2026-01-11 11:33:19,C1299,M93,D992,P2427,22.09283732466356,success,0,background,train,999999.0,0.07238240841133117,1.0,0,0,0,1,0,0,1,0,12,0.09615384615384616
T8057,2026-01-11 11:34:03,C432,M49,D205,P872,28.396254559162653,success,0,background,train,497752.0,0.07623193905834368,0.8058524129537525,0,0,0,1,0,0,1,0,6,0.15789473684210525
T8058,2026-01-11 11:35:24,C285,M35,D513,P1790,45.05249966563032,success,0,background,train,69088.0,0.08974110809087167,1.2023196409965402,0,0,0,1,0,3,3,0,18,0.06513157894736842
T8059,2026-01-11 11:37:10,C987,M88,D738,P1295,67.18585211144672,success,0,background,train,80418.0,0.08853460738387652,2.7887281094211875,0,0,0,1,1,3,1,1,16,0.07169117647058823
T8060,2026-01-11 11:39:40,C1012,M64,D250,P1270,5.711055293713339,success,0,background,train,76508.0,0.08892701502076895,0.17334860886947534,0,0,0,1,0,3,2,0,15,0.07608695652173914
T8061,2026-01-11 11:43:10,C208,M54,D599,P317,45.30894831567291,success,0,background,train,50423.0,0.09235109138611367,2.166171773958979,0,0,0,1,1,3,3,1,15,0.076171875
T8062,2026-01-11 11:43:20,C614,M82,D602,P2233,12.181313575399145,success,0,background,train,532810.0,0.07583844757719556,0.3572068584953344,0,0,0,1,0,0,0,0,5,0.20588235294117646
T8063,2026-01-11 11:43:29,C1812,M59,D209,P1976,244.12670623816555,success,0,background,train,13555.0,0.10510098930214426,7.524709095381674,0,0,0,1,0,3,0,0,11,0.1
T8064,2026-01-11 11:46:14,C1755,M44,D160,P1429,237.1741333219776,failed,0,background,train,28170.0,0.09759826428002118,6.276491396260096,0,0,0,1,0,3,1,0,12,0.09151193633952255
T8065,2026-01-11 11:47:20,C928,M47,D683,P88,26.44395927912795,success,0,background,train,999999.0,0.07238240841133117,1.0,0,0,0,1,0,0,1,0,11,0.10416666666666667
T8066,2026-01-11 11:47:54,C826,M74,D457,P947,203.86314194864684,success,0,background,train,202132.0,0.08185525845135173,6.610471937128045,0,0,0,1,0,0,2,0,12,0.09568480300187618
T8067,2026-01-11 11:49:22,C1904,M92,D112,P1686,123.75917572552584,failed,0,background,train,25313.0,0.0986275737938602,4.788576468457502,0,0,0,1,0,15,2,2,42,0.030421849648458628
T8068,2026-01-11 11:51:11,C1731,M40,D129,P1072,202.3687602960169,success,0,background,train,33241.0,0.09604672175779391,13.252270032268893,0,0,0,1,0,3,0,0,17,0.06782945736434108
T8069,2026-01-11 11:53:20,C921,M66,D37,P2297,10.466841277633762,success,0,background,train,195059.0,0.08209461043050188,0.3476650456453885,0,0,0,1,0,0,1,0,9,0.11842105263157894
T8070,2026-01-11 11:54:55,C1220,M13,D957,P2026,42.45190317422094,failed,0,background,train,4428.0,0.11910213857561307,1.2323633654385295,0,0,0,1,0,6,1,0,31,0.03935185185185185
T8071,2026-01-11 11:59:42,C1334,M55,D0,P1297,40.197242700862,success,0,background,train,175313.0,0.08282026431606741,2.3806698894778706,0,0,0,1,1,0,0,0,4,0.23333333333333334
T8072,2026-01-11 12:01:30,C626,M46,D225,P2379,70.85051950699385,success,0,background,train,366045.0,0.0780608619060835,2.6041892321207887,0,0,0,1,0,0,0,0,10,0.11363636363636363
T8073,2026-01-11 12:01:45,C1244,M84,D584,P1950,34.77748831185643,success,0,background,train,210163.0,0.08159503132094181,0.40120232911862175,0,0,0,1,0,0,0,0,11,0.1
T8074,2026-01-11 12:02:34,C1063,M80,D386,P1009,85.52158927264884,success,0,background,train,46139.0,0.09311457561988759,2.809119422805049,0,0,0,1,1,8,1,0,26,0.04827299209321681
T8075,2026-01-11 12:04:50,C225,M26,D438,P1251,20.953535087296867,success,0,background,train,116207.0,0.08574016278328161,0.2576542335189838,0,0,0,1,0,0,0,0,5,0.2
T8076,2026-01-11 12:05:20,C834,M70,D437,P877,368.6487501825456,success,0,background,train,91000.0,0.08757612845833257,9.480989667041142,0,0,0,1,0,0,0,2,6,0.16770186335403728
T8077,2026-01-11 12:09:10,C617,M47,D722,P860,12.288932046392532,success,0,background,train,39387.0,0.09450686530264887,0.17322448090594217,0,0,0,1,1,6,5,1,26,0.045454545454545456
T8078,2026-01-11 12:14:22,C1634,M80,D582,P1681,149.4352294472223,success,0,background,train,29734.0,0.0970863068081655,11.914236757878447,0,0,0,1,2,3,1,0,26,0.0472411186696901
T8079,2026-01-11 12:17:29,C1807,M57,D781,P576,61.11749549238733,success,0,background,train,340346.0,0.0785069614987818,0.7614021428453628,0,0,0,1,0,0,0,0,5,0.1896551724137931
T8080,2026-01-11 12:17:33,C366,M61,D692,P1369,5.587464057589865,success,0,background,train,28858.0,0.0973689750830912,0.12275654542268058,0,0,0,1,0,9,1,0,37,0.033655567490153956
T8081,2026-01-11 12:17:57,C1222,M91,D156,P1098,16.604628193244903,success,0,background,train,85404.0,0.08806559972416035,0.04728760990092176,0,0,0,1,0,3,1,2,16,0.07198142414860681
T8082,2026-01-11 12:18:54,C610,M66,D653,P2225,20.66818540672104,success,0,background,train,110146.0,0.08613575884768582,0.3826116729601216,0,0,0,1,1,0,0,0,9,0.12352941176470589
T8083,2026-01-11 12:19:21,C1885,M86,D306,P1814,39.12443529551104,success,0,background,train,170709.0,0.08300320642869213,1.0532962336050122,0,0,0,1,0,0,0,0,4,0.22857142857142856
T8084,2026-01-11 12:19:38,C1823,M65,D226,P724,15.151699488361244,success,0,background,train,26405.0,0.09821847011880754,0.2767951799050178,0,0,0,1,0,9,1,0,26,0.04418901660280971
T8085,2026-01-11 12:21:54,C1222,M41,D355,P1835,45.39343388244573,success,0,background,train,237.0,0.18259959014012006,2.7337803663143156,1,1,1,1,0,6,1,2,18,0.06501547987616099
T8086,2026-01-11 12:24:21,C1284,M3,D119,P901,15.781800345038793,success,0,background,train,73514.0,0.08924381472438317,0.22589145827676727,0,0,0,1,0,3,3,1,24,0.04867924528301887
T8087,2026-01-11 12:25:48,C967,M1,D109,P2402,564.2605825836794,success,0,background,train,894008.0,0.07297420555189074,25.387239307666746,0,0,0,1,0,0,2,0,8,0.14285714285714285
T8088,2026-01-11 12:27:09,C310,M73,D306,P1872,17.850615206886673,success,0,background,train,159920.0,0.0834554462091255,3.470459438866344,0,0,0,1,0,0,1,0,9,0.1148936170212766
T8089,2026-01-11 12:27:49,C808,M20,D762,P1209,6.282874546734911,success,0,background,train,182470.0,0.082546718034462,0.27094295109562505,0,0,0,1,0,0,0,0,6,0.18045112781954886
T8090,2026-01-11 12:28:59,C1447,M72,D877,P2133,29.301187602468044,success,0,background,train,89404.0,0.08771204220534323,0.9360831966649775,0,0,0,1,0,0,1,0,9,0.12
T8091,2026-01-11 12:32:14,C1674,M67,D47,P2252,62.400266022851085,success,0,background,train,40152.0,0.09433537451656455,3.156489144426084,0,0,0,1,0,12,3,1,36,0.0348045887614233
T8092,2026-01-11 12:34:46,C1158,M22,D217,P749,10.836015703021564,success,0,background,train,12007.0,0.10645759363149362,0.20498607811253045,0,0,0,1,0,6,1,3,29,0.04180790960451977
T8093,2026-01-11 12:36:29,C73,M81,D882,P1899,13.244404338287003,success,0,background,train,340530.0,0.07850363049471937,0.5291700980962003,0,0,0,1,0,0,1,0,2,0.3333333333333333
T8094,2026-01-11 12:38:53,C317,M40,D93,P1177,108.64499379070575,success,0,background,train,58222.0,0.09114064681466139,2.6400113229421667,0,0,0,1,1,3,1,0,20,0.059964726631393295
T8095,2026-01-11 12:39:54,C44,M34,D575,P1911,27.661263370861512,success,0,background,train,295207.0,0.07939381955568765,1.1654084627319696,0,0,0,1,0,0,2,0,5,0.2
T8096,2026-01-11 12:40:40,C67,M47,D346,P660,26.162329438409174,success,0,background,train,138128.0,0.08448835569238272,1.2282541964365714,0,0,0,1,2,0,1,0,12,0.09568480300187618
T8097,2026-01-11 12:41:15,C355,M97,D616,P1435,62.69569609731936,success,0,background,train,170104.0,0.08302767351847752,1.0064854430508035,0,0,0,1,0,0,0,1,8,0.125
T8098,2026-01-11 12:43:25,C451,M93,D742,P75,7.621859136944831,success,0,background,train,129824.0,0.08493326100919604,0.45269057028396154,0,0,0,1,0,0,1,0,13,0.08823529411764706
T8099,2026-01-11 12:44:59,C66,M76,D501,P771,32.69357473266309,success,0,background,train,77335.0,0.08884207681682145,0.8846939941321064,0,0,0,1,0,3,0,1,17,0.06854256854256854
T8100,2026-01-11 12:46:28,C1843,M0,D397,P2435,47.08063265873321,success,0,background,train,7221.0,0.11254891527453113,0.44676479763870475,0,0,0,1,0,6,3,1,19,0.06179775280898876
T8101,2026-01-11 12:49:28,C745,M93,D156,P2449,14.702003598154825,success,0,background,train,415056.0,0.07730261164571513,0.5273627263285314,0,0,0,1,1,0,2,0,15,0.07555970149253731
T8102,2026-01-11 12:50:17,C1664,M85,D813,P753,108.32548662612102,success,0,background,train,48051.0,0.09276386348077434,1.635723780489262,0,0,0,1,0,3,1,1,14,0.0851063829787234
T8103,2026-01-11 12:51:51,C691,M13,D731,P1645,15.425901006570136,success,0,background,train,31023.0,0.09668796712505472,0.2909171802024837,0,0,0,1,1,3,3,0,18,0.06263157894736843
T8104,2026-01-11 13:02:06,C1904,M7,D312,P2036,40.83974688568385,failed,0,background,train,4364.0,0.11930892637445631,1.539584288408853,0,0,0,1,0,17,5,2,47,0.027319182389937108
T8105,2026-01-11 13:02:30,C1041,M47,D538,P985,36.53028525097822,success,0,background,train,506526.0,0.07613052951800954,0.8497017805483127,0,0,0,1,2,0,1,0,13,0.08823529411764706
T8106,2026-01-11 13:02:58,C486,M35,D497,P162,79.37101087382803,success,0,background,train,26573.0,0.09815732971748892,2.5687111631455215,0,0,0,1,0,3,1,0,13,0.0873015873015873
T8107,2026-01-11 13:04:21,C1689,M14,D191,P824,12.089492962772068,success,0,background,train,41566.0,0.09402838938698527,0.28845315111469855,0,0,0,1,0,3,1,1,12,0.10096153846153846
T8108,2026-01-11 13:05:07,C1075,M37,D530,P1877,5.784255702400122,success,0,background,train,47445.0,0.09287320228649483,0.06057898198872959,0,0,0,1,0,3,3,1,16,0.07658157602663707
T8109,2026-01-11 13:09:11,C951,M12,D565,P1117,72.38643207310733,success,0,background,train,244326.0,0.0806044244391634,1.6036756481497165,0,0,0,1,0,0,1,0,6,0.17647058823529413
